Frame:1 
1,502,298,35,44
2,480,355,18,110
3,538,357,21,107
4,490,450,26,117
5,520,448,27,125
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:2 
1,502,298,35,44
2,480,355,18,110
3,538,357,21,107
4,490,450,26,117
5,520,448,27,125
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:3 
1,502,298,35,44
2,480,355,18,110
3,538,357,21,107
4,490,450,26,117
5,520,448,27,125
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:4 
1,502,298,35,44
2,480,355,18,110
3,538,357,21,107
4,490,450,26,117
5,520,448,27,125
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:5 
1,502,298,35,44
2,480,355,18,110
3,538,357,21,107
4,490,450,26,117
5,520,448,27,125
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:6 
1,487,300,30,38
2,465,360,17,104
3,529,355,54,99
4,487,448,24,125
5,522,448,24,122
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:7 
1,486,321,26,44,11,408,244,42,54
2,447,382,27,77,0,0,0,0,0
3,495,376,41,93,0,0,0,0,0
4,477,468,21,116,0,0,0,0,0
5,507,465,30,113,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:8 
1,423,298,33,48,11,460,357,50,41
2,397,366,80,38,0,0,0,0,0
4,409,439,23,141,0,0,0,0,0
5,448,444,36,134,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:9 
1,453,306,30,41,11,450,381,50,38
2,432,348,30,68,0,0,0,0,0
3,478,358,36,54,0,0,0,0,0
4,427,453,36,126,0,0,0,0,0
5,469,454,26,129,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:10 
1,439,300,41,45,11,438,358,39,54
2,421,355,56,44,0,0,0,0,0
3,447,360,53,50,0,0,0,0,0
4,423,453,29,134,0,0,0,0,0
5,457,454,38,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:11 
1,439,300,41,45,11,438,358,39,54
2,421,355,56,44,0,0,0,0,0
3,447,360,53,50,0,0,0,0,0
4,423,453,29,134,0,0,0,0,0
5,457,454,38,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:12 
1,439,300,41,45,11,438,358,39,54
2,421,355,56,44,0,0,0,0,0
3,447,360,53,50,0,0,0,0,0
4,423,453,29,134,0,0,0,0,0
5,457,454,38,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:13 
1,439,300,41,45,11,438,358,39,54
2,421,355,56,44,0,0,0,0,0
3,447,360,53,50,0,0,0,0,0
4,423,453,29,134,0,0,0,0,0
5,457,454,38,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:14 
1,439,300,41,45,11,438,358,39,54
2,421,355,56,44,0,0,0,0,0
3,447,360,53,50,0,0,0,0,0
4,423,453,29,134,0,0,0,0,0
5,457,454,38,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:15 
1,439,300,41,45,11,438,358,39,54
2,421,355,56,44,0,0,0,0,0
3,447,360,53,50,0,0,0,0,0
4,423,453,29,134,0,0,0,0,0
5,457,454,38,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:16 
1,439,300,41,45,11,438,358,39,54
2,421,355,56,44,0,0,0,0,0
3,447,360,53,50,0,0,0,0,0
4,423,453,29,134,0,0,0,0,0
5,457,454,38,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
