Frame:1 
1,634,268,35,44
2,598,328,29,116
3,678,321,29,119
4,612,432,36,131
5,660,427,26,134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:2 
1,634,268,35,44
2,598,328,29,116
3,678,321,29,119
4,612,432,36,131
5,660,427,26,134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:3 
1,634,268,35,44
2,598,328,29,116
3,678,321,29,119
4,612,432,36,131
5,660,427,26,134
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:4 
1,634,276,32,33,11,-2,93,33,135
2,579,328,48,87,0,0,0,0,0
3,684,333,30,90,0,0,0,0,0
4,603,426,45,140,0,0,0,0,0
5,659,423,38,147,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:5 
1,585,277,21,41,11,387,175,182,161
2,472,348,101,24,0,0,0,0,0
3,600,268,39,84,0,0,0,0,0
4,561,435,39,152,0,0,0,0,0
5,618,420,72,152,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:6 
1,598,271,35,36,11,492,273,104,132
3,549,334,99,48,0,0,0,0,0
4,571,426,38,155,0,0,0,0,0
5,618,423,32,149,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:7 
1,612,262,33,42,11,501,313,123,137
3,577,328,84,56,0,0,0,0,0
4,586,460,32,120,0,0,0,0,0
5,628,450,44,134,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:8 
1,619,268,30,39,11,528,343,105,129
3,601,324,65,78,0,0,0,0,0
4,594,481,29,95,0,0,0,0,0
5,647,442,35,138,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:9 
1,619,268,30,39,11,528,343,105,129
3,601,324,65,78,0,0,0,0,0
4,594,481,29,95,0,0,0,0,0
5,647,442,35,138,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:10 
1,619,268,30,39,11,528,343,105,129
3,601,324,65,78,0,0,0,0,0
4,594,481,29,95,0,0,0,0,0
5,647,442,35,138,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
