Frame:1 
11,625,1,27,431
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:2 
11,625,1,27,431
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:3 
11,625,1,27,431
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:4 
11,625,1,27,431
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:5 
11,625,1,27,431
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:6 
11,621,3,27,426,1,1169,181,35,50
0,0,0,0,0,3,1179,228,45,54
0,0,0,0,0,5,1193,333,47,117
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:7 
11,619,0,26,425,1,1043,175,35,48
0,0,0,0,0,3,1037,231,53,38
0,0,0,0,0,2,1008,276,42,48
0,0,0,0,0,4,1091,337,47,110
0,0,0,0,0,5,1013,334,65,120
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:8 
11,624,0,24,431,1,900,183,32,36
0,0,0,0,0,3,912,205,38,56
0,0,0,0,0,5,905,307,59,128
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:9 
11,624,1,30,432,1,773,187,33,36
0,0,0,0,0,2,824,264,15,74
0,0,0,0,0,3,762,211,53,54
0,0,0,0,0,4,738,327,62,101
0,0,0,0,0,5,776,313,83,128
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:10 
11,625,-2,18,431,1,639,172,38,42
0,0,0,0,0,3,610,208,60,53
0,0,0,0,0,4,662,334,18,102
0,0,0,0,0,5,625,316,36,120
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:11 
11,625,0,21,432,1,723,186,33,42
0,0,0,0,0,3,683,205,48,54
0,0,0,0,0,4,684,328,36,99
0,0,0,0,0,5,659,315,57,113
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:12 
11,624,1,26,429,1,827,171,33,53
0,0,0,0,0,3,821,220,50,45
0,0,0,0,0,5,836,321,53,116
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:13 
11,622,0,27,432,1,948,181,35,45
0,0,0,0,0,2,905,237,33,89
0,0,0,0,0,3,965,225,39,62
0,0,0,0,0,4,935,325,27,126
0,0,0,0,0,5,959,330,30,120
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:14 
11,622,0,27,432,1,948,181,35,45
0,0,0,0,0,2,905,237,33,89
0,0,0,0,0,3,965,225,39,62
0,0,0,0,0,4,935,325,27,126
0,0,0,0,0,5,959,330,30,120
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:15 
11,622,1,23,432,1,1011,184,33,44
0,0,0,0,0,2,975,241,41,81
0,0,0,0,0,3,1038,220,39,63
0,0,0,0,0,4,978,337,50,122
0,0,0,0,0,5,1023,331,38,134
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:16 
11,624,3,20,428,1,1046,187,39,48
0,0,0,0,0,2,1016,240,18,114
0,0,0,0,0,3,1070,228,56,65
0,0,0,0,0,4,1037,352,27,125
0,0,0,0,0,1,1080,346,36,131
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
