Frame:1 
1,810,322,30,35,6,776,447,44,36
2,786,369,18,90,0,0,0,0,0
3,828,378,36,71,0,0,0,0,0
4,795,441,23,105,0,0,0,0,0
5,825,444,21,99,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:2 
1,810,322,30,35,6,776,447,44,36
2,786,369,18,90,0,0,0,0,0
3,828,378,36,71,0,0,0,0,0
4,795,441,23,105,0,0,0,0,0
5,825,444,21,99,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:3 
1,810,322,30,35,6,776,447,44,36
2,786,369,18,90,0,0,0,0,0
3,828,378,36,71,0,0,0,0,0
4,795,441,23,105,0,0,0,0,0
5,825,444,21,99,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:4 
1,810,322,30,35,6,776,447,44,36
2,786,369,18,90,0,0,0,0,0
3,828,378,36,71,0,0,0,0,0
4,795,441,23,105,0,0,0,0,0
5,825,444,21,99,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:5 
1,810,322,30,35,6,776,447,44,36
2,786,369,18,90,0,0,0,0,0
3,828,378,36,71,0,0,0,0,0
4,795,441,23,105,0,0,0,0,0
5,825,444,21,99,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:6 
1,810,322,30,35,6,776,447,44,36
2,786,369,18,90,0,0,0,0,0
3,828,378,36,71,0,0,0,0,0
4,795,441,23,105,0,0,0,0,0
5,825,444,21,99,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:7 
1,833,349,38,45,6,800,453,41,45
2,804,382,29,93,0,0,0,0,0
3,828,388,17,75,0,0,0,0,0
4,783,429,29,120,0,0,0,0,0
5,809,433,27,105,0,0,0,0,0
