Frame:1 
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:2 
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:3 
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:4 
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:5 
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:6 
1,135,93,26,30,1,-2,109,35,47
2,145,127,26,87,2,21,159,38,75
4,156,199,50,81,4,24,225,32,93
5,108,201,45,96,5,3,229,33,89
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:7 
1,217,75,27,33,1,120,102,38,39
2,240,108,29,80,2,154,139,36,50
4,247,177,24,78,3,114,150,26,62
5,210,175,32,86,4,129,192,41,89
0,0,0,0,0,5,151,199,24,77
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:8 
1,288,69,26,29,1,213,103,32,27
2,310,102,41,62,2,246,132,36,44
4,291,160,33,65,3,193,136,26,50
5,297,160,29,72,4,217,184,29,81
0,0,0,0,0,5,250,177,21,71
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:9 
1,352,69,24,24,1,283,84,30,32
2,378,93,29,54,2,309,115,21,56
3,339,103,20,48,3,286,115,12,53
4,348,148,33,69,4,303,162,23,71
5,363,153,36,57,5,283,163,24,65
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:10 
1,432,58,24,29,1,349,79,29,29
2,430,91,30,62,2,351,108,30,62
4,432,136,30,66,4,342,151,29,62
0,0,0,0,0,5,369,156,36,59
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:11 
1,483,64,30,29,1,423,75,27,29
2,468,97,21,71,2,420,106,20,47
3,502,88,30,62,4,433,136,17,69
4,481,148,27,62,5,417,142,24,60
5,502,136,20,56,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:12 
1,549,64,24,32,1,495,78,20,24
2,523,96,17,65,2,478,106,33,50
3,568,93,23,56,4,477,145,27,59
4,537,151,26,71,5,510,148,8,59
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:13 
1,621,64,26,35,1,546,75,20,32
2,625,100,27,66,2,535,109,29,51
4,621,160,35,66,4,532,151,24,63
0,0,0,0,0,5,549,154,30,72
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:14 
1,668,70,26,26,1,612,88,30,32
2,699,96,39,51,2,612,121,24,60
3,651,103,18,63,4,586,171,59,57
4,680,150,26,78,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:15 
1,637,66,21,23,1,675,84,21,35
3,624,84,30,65,3,669,117,9,47
5,641,136,23,69,2,701,124,18,47
0,0,0,0,0,4,698,171,38,60
0,0,0,0,0,5,678,169,29,63
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
