Frame:1 
1,159,381,51,51,1,902,369,38,48
2,145,448,38,125,2,876,426,30,120
4,154,564,56,156,3,942,423,29,135
6,153,442,50,120,4,869,544,42,132
0,0,0,0,0,5,921,544,41,137
0,0,0,0,0,6,899,418,54,125
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:2 
1,321,388,45,45,1,900,366,44,48
2,336,445,66,126,2,879,423,20,119
4,285,562,65,159,3,941,423,38,120
5,349,567,66,144,4,879,537,35,140
0,0,0,0,0,5,920,537,47,146
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:3 
1,489,394,41,47,1,911,372,39,48
2,474,457,39,126,2,887,424,24,119
3,516,495,39,62,3,953,426,30,125
4,508,570,80,137,4,882,540,35,129
5,421,568,65,135,5,921,538,38,140
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:4 
1,627,388,39,51,1,887,369,44,47
2,641,456,86,65,2,803,429,92,75
4,592,535,75,141,3,933,420,38,128
5,641,570,47,119,4,866,538,48,144
0,0,0,0,0,5,918,538,41,143
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:5 
1,720,385,47,57,1,852,364,47,57
2,752,448,72,59,2,800,427,63,75
3,689,451,27,99,3,912,424,38,105
4,732,555,53,141,4,855,528,36,153
5,696,580,42,99,5,897,525,50,158
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:6 
1,729,390,44,51,1,887,367,39,50
2,758,451,78,53,2,816,429,68,78
4,734,540,60,147,3,932,430,38,110
0,0,0,0,0,4,864,532,48,144
0,0,0,0,0,5,915,531,38,155
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
