Frame:1 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:2 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:3 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:4 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:5 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:6 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:7 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:8 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:9 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:10 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:11 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:12 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:13 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:14 
1,660,282,29,30
2,644,315,18,62
4,645,363,24,80
5,672,364,20,81
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:15 
1,663,279,20,33,1,980,241,36,50
2,647,318,14,56,2,941,312,45,143
4,647,364,17,75,4,945,433,42,180
5,669,363,21,75,5,1016,441,36,192
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:16 
1,663,279,23,36,1,864,256,35,50
2,647,313,14,69,2,800,315,60,89
4,648,364,17,66,3,912,319,26,117
5,671,370,17,74,4,842,421,57,137
0,0,0,0,0,5,864,427,51,129
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:17 
1,657,286,27,29,1,780,256,38,42
2,644,313,18,63,2,737,310,39,71
4,644,366,24,71,3,828,312,33,101
5,666,366,23,72,4,782,390,29,123
0,0,0,0,0,5,797,391,29,86
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:18 
1,666,282,26,32,1,726,256,30,38
2,641,316,20,65,2,702,304,29,86
4,651,361,23,81,3,765,303,20,77
5,669,360,21,74,4,720,379,27,95
0,0,0,0,0,5,749,375,26,84
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:19 
1,659,279,30,35,1,689,267,30,30
2,648,315,14,62,2,674,297,21,75
4,648,363,20,77,3,723,303,21,53
0,0,0,0,0,4,678,367,17,81
0,0,0,0,0,5,713,364,20,93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:20 
1,659,279,30,35,1,689,267,30,30
2,648,315,14,62,2,674,297,21,75
4,648,363,20,77,3,723,303,21,53
0,0,0,0,0,4,678,367,17,81
0,0,0,0,0,5,713,364,20,93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:21 
1,659,279,30,35,1,689,267,30,30
2,648,315,14,62,2,674,297,21,75
4,648,363,20,77,3,723,303,21,53
0,0,0,0,0,4,678,367,17,81
0,0,0,0,0,5,713,364,20,93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:22 
1,659,279,30,35,1,689,267,30,30
2,648,315,14,62,2,674,297,21,75
4,648,363,20,77,3,723,303,21,53
0,0,0,0,0,4,678,367,17,81
0,0,0,0,0,5,713,364,20,93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:23 
1,659,279,30,35,1,689,267,30,30
2,648,315,14,62,2,674,297,21,75
4,648,363,20,77,3,723,303,21,53
0,0,0,0,0,4,678,367,17,81
0,0,0,0,0,5,713,364,20,93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:24 
1,659,279,30,35,1,689,267,30,30
2,648,315,14,62,2,674,297,21,75
4,648,363,20,77,3,723,303,21,53
0,0,0,0,0,4,678,367,17,81
0,0,0,0,0,5,713,364,20,93
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
