Frame:1 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:2 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:3 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:4 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:5 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:6 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:7 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:8 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:9 
1,624,282,18,18,11,604,243,51,35
2,604,270,17,38,0,0,0,0,0
3,630,271,21,42,0,0,0,0,0
4,613,346,17,75,0,0,0,0,0
5,627,351,20,74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:10 
1,606,283,18,20,11,589,238,50,41
2,594,268,12,41,0,0,0,0,0
3,627,268,15,47,0,0,0,0,0
4,622,355,17,62,0,0,0,0,0
5,601,343,24,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:11 
1,565,282,17,20,11,550,237,48,39
2,550,270,15,38,0,0,0,0,0
3,577,268,18,48,0,0,0,0,0
4,550,351,23,72,0,0,0,0,0
5,576,352,20,68,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:12 
1,498,285,26,20,11,478,241,48,41
2,484,270,14,41,0,0,0,0,0
3,508,277,23,45,0,0,0,0,0
4,513,369,18,56,0,0,0,0,0
5,481,352,36,75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:13 
1,436,286,17,18,11,408,243,50,39
2,415,273,17,44,0,0,0,0,0
3,435,265,24,56,0,0,0,0,0
4,390,361,44,74,0,0,0,0,0
5,436,364,38,69,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:14 
2,348,277,17,41,11,337,238,51,51
3,364,276,18,42,0,0,0,0,0
4,376,373,33,65,0,0,0,0,0
5,333,360,38,81,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:15 
2,286,276,14,45,11,274,237,47,45
3,294,274,30,50,0,0,0,0,0
4,262,364,38,69,0,0,0,0,0
5,307,369,38,71,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:16 
2,225,271,17,51,11,223,237,44,47
