Frame:1 
1,541,192,29,36,11,537,238,57,42
2,522,229,18,35,0,0,0,0,0
3,573,225,27,53,0,0,0,0,0
4,529,289,20,80,0,0,0,0,0
5,550,289,29,75,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:2 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:3 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:4 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:5 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:6 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:7 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:8 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:9 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:10 
1,547,198,26,30,11,531,246,62,41
2,526,232,17,48,0,0,0,0,0
3,579,234,18,53,0,0,0,0,0
4,535,292,20,71,0,0,0,0,0
5,558,295,27,72,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:11 
1,549,198,30,32,11,537,252,63,41
2,529,234,23,48,0,0,0,0,0
3,586,235,20,54,0,0,0,0,0
4,543,297,24,81,0,0,0,0,0
5,570,297,21,66,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:12 
1,570,198,27,35,11,549,253,72,53
2,541,234,15,68,0,0,0,0,0
3,601,234,24,63,0,0,0,0,0
4,552,307,26,75,0,0,0,0,0
5,579,310,21,87,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:13 
1,574,196,30,35,11,561,259,72,48
2,547,237,24,62,0,0,0,0,0
3,612,241,27,59,0,0,0,0,0
4,561,313,29,98,0,0,0,0,0
5,595,312,20,104,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:14 
1,594,211,36,36,11,576,271,83,56
2,568,255,29,63,0,0,0,0,0
3,630,247,36,74,0,0,0,0,0
4,583,339,32,114,0,0,0,0,0
5,615,340,21,80,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:15 
1,622,219,41,38,11,603,294,101,66
2,588,267,33,75,0,0,0,0,0
3,672,271,38,78,0,0,0,0,0
4,597,376,39,90,0,0,0,0,0
5,637,375,32,131,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:16 
1,659,208,50,56,11,639,312,116,69
2,616,273,56,96,0,0,0,0,0
3,713,270,60,102,0,0,0,0,0
4,642,399,39,140,0,0,0,0,0
5,689,411,39,135,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:17 
1,752,220,54,59,11,711,324,143,116
2,695,301,35,132,0,0,0,0,0
3,812,292,53,141,0,0,0,0,0
4,731,450,45,189,0,0,0,0,0
5,761,450,33,117,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:18 
1,902,217,59,75,11,857,376,209,132
2,840,333,48,168,0,0,0,0,0
3,966,319,119,173,0,0,0,0,0
4,857,540,89,171,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
Frame:19 
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
Frame:20 
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
